company,competitors
CEE,"CEE vs. EEA, GCV, CEV, JEQ, DTF, NXC, CIF, MFV, BCV, and NMI"
CETU,"CETU vs. ZLS, FORL, NCAC, MSSA, DIST, PBAX, TETE, NVAC, KYCH, and MACA"
CETUR,"CETUR vs. ASGI, AITRU, ATMCR, ARBKL, ARIZR, ATLCL, ATCOL, RILYN, RILYG, and RILYZ"
CETUW,"CETUW vs. VCXAU, VIIAU, NNAGU, NNAGW, ASCAU, ASCBU, ENERU, AVHIU, ACACU, and ACACW"
CETX,"CETX vs. TGL, LEDS, AMST, WAVD, SBIG, ASPU, DTSS, SOFO, AEY, and OMQS"
CDP,"CDP vs. SITC, CTRE, NSA, DBRG, DOC, HASI, SKT, MPW, LXP, and BNL"
CETXP,"CETXP vs. APCXW, ARBEW, BCAN, CLOQ, GRRRW, HUBCZ, LVOXU, PGYWW, ZFOXW, and AWINW"
CENT,"CENT vs. JJSF, TWNK, NUS, YGF, NCRA, TTCF, WESTW, MSS, METX, and AGRIW"
CETY,"CETY vs. EDRY, HRT, YELLQ, DRTT, YELL, IPDN, LASE, JKSM, SHPWW, and RR"
CEVA,"CEVA vs. KIND, EB, BLND, SIFY, HSTM, TRUE, PUBM, HUYA, MODN, and YALA"
CFB,"CFB vs. MBWM, UVSP, MCBS, CCB, HTBK, TRST, GSBC, BFST, HONE, and HBT"
CFBK,"CFBK vs. OPOF, LARK, UBOH, FNCB, FUNC, UBFO, MRBK, HWBK, ATLO, and LCNB"
CEM,"CEM vs. AWP, THQ, ACP, THW, AVK, AFB, AFT, AIF, ARDC, and BGH"
CFFI,"CFFI vs. PWOD, BSRR, WTBA, CZNC, BMRC, EBTC, MOFG, CCNE, THFF, and WASH"
CFFN,"CFFN vs. BRKL, KRNY, NFBK, PFS, WSBF, HTBI, SBT, NRIM, FMAO, and PDLB"
CEPU,"CEPU vs. AMPS, ENLT, NEP, AY, RNW, ORA, BEPC, NEXT, GLP, and WKC"
CFIV,"CFIV vs. CONX, AXAC, BOCN, BFAC, PRPC, IRRX, MEAC, JAQC, APTM, and RCFA"
CFLT,"CFLT vs. YMM, KVYO, SPSC, TOST, DUOL, BRZE, DOCU, FFIV, CXM, and INST"
CG,"CG vs. BEN, MORN, TPG, BAM, HLI, OWL, IVZ, EVR, HLNE, and AMG"
CFSB,"CFSB vs. KFFB, HFBL, CPBI, CNNB, FSEA, IROQ, CLST, MSVB, FFBW, and OFED"
CEIX,"CEIX vs. HCC, METC, CVI, BTU, ERF, KOS, LBRT, PAGP, WHD, and TDW"
CGABL,"CGABL vs. MHNC, BPOPM, ASGI, ANSCU, AITRU, ATMCR, ARBKL, ARIZR, ATLCL, and ATCOL"
CGBD,"CGBD vs. ECC, TWN, BPRN, FMBH, CHCT, CFFN, PFC, EGBN, PAX, and MYI"
CET,"CET vs. GAM, QQQX, MFIC, MQY, SLRC, STEW, MYI, HQH, PHK, and NXP"
CGEM,"CGEM vs. ORTX, FUSN, ITOS, TSHA, MGTX, BLUE, AURA, VYGR, ALEC, and ALLO"
CF,"CF vs. MOS, ICL, NTR, SQM, AVTR, SUZ, ALB, GFI, CE, and IP"
CGEN,"CGEN vs. CRDF, AVRO, SLDB, ATHA, CRDL, TSBX, ESLA, ALGS, DYAI, and CDTX"
CGO,"CGO vs. AWP, THQ, ACP, THW, AVK, AFB, AFT, AIF, ARDC, and BGH"
CGTX,"CGTX vs. CYTH, ELUT, INKT, ACHL, FRLN, CRTX, GMDA, NSTG, CADL, and INAB"
CFG,"CFG vs. NTRS, EWBC, ALLY, CBSH, FITB, SSB, PB, WAL, BPOP, and WTFC"
CGC,"CGC vs. PAHC, CRON, AVDL, IXHL, TVTX, ICVX, ATRI, ADAP, OABI, and TYRA"
CGNT,"CGNT vs. AMSWA, ONTF, DOMO, BBAI, LAW, BAND, RDVT, MTLS, CCSI, and BLZE"
CGNX,"CGNX vs. ST, MLAB, HURC, FTV, KEYS, WTS, TOST, ARW, KT, and UI"
CHCI,"CHCI vs. TISI, OESX, GLT, ILAG, EVA, CSTE, NWGL, ORN, SMID, and ENG"
CHCO,"CHCO vs. TRMK, FCF, WABC, WSBC, NBHC, HOPE, NBTB, FRME, SASR, and PACW"
CGA,"CGA vs. UAMY, ZKIN, USAU, WWR, FMST, FSI, MGIH, ELBM, GURE, and CHNR"
CHDN,"CHDN vs. RL, TOL, LAD, GNTX, FIVE, BFAM, RH, BROS, MBLY, and DPZ"
CGAU,"CGAU vs. IAG, FSM, CDE, SAND, SA, AG, DRD, NFGC, EXK, and GATO"
CHEA,"CHEA vs. DSAQ, TBCP, GATE, BMAC, FWAC, ALCY, FXCO, APXI, ESHA, and ACAH"
CHEK,"CHEK vs. TTOO, AIKI, BGLC, HILS, MBIO, LABP, NXGL, ATHE, ACOR, and AGE"
CEV,"CEV vs. JEQ, GCV, DTF, NXC, CEE, EEA, NMI, BCV, KSM, and NMT"
CHEF,"CHEF vs. UNFI, LESL, MATW, JBSS, WALD, FDP, KLG, HAIN, NAPA, and SCHL"
CFR,"CFR vs. FHN, PNFP, WBS, ZION, BOKF, SNV, FNB, UMBF, BANF, and CBU"
CHKEL,"CHKEL vs. CHKEZ, CHKEW, CRT, NESR, GBR, VOC, AMNI, NCNC, ASTI, and CNEY"
CHKEW,"CHKEW vs. CHKEL, CHKEZ, CSAN, CRT, WAVE, NESR, GBR, VOC, AMNI, and NCNC"
CHKEZ,"CHKEZ vs. CHKEL, CHKEW, CRT, NESR, GBR, VOC, AMNI, NCNC, ASTI, and CNEY"
CHKP,"CHKP vs. TYL, DT, BSY, MANH, SSNC, NICE, TWLO, OKTA, U, and PAYC"
CHK,"CHK vs. APA, PR, OVV, RRC, SSL, SWN, AR, MTDR, CHRD, and MRO"
CHI,"CHI vs. AWP, THQ, ACP, THW, AVK, AFB, AFT, AIF, ARDC, and BGH"
CHMG,"CHMG vs. BWFG, FVCB, PKBK, OVLY, SSBK, USCB, NWFL, BSVN, PCB, and CVCY"
CHCT,"CHCT vs. BDN, NYMT, INN, RWT, NXRT, CSR, GMRE, KREF, DX, and PKST"
CHE,"CHE vs. AMED, OPCH, PEN, BIO.B, RGEN, VRNA, HSIC, BIO, MEDP, and DVA"
CHNR,"CHNR vs. AUST, AUMN, HYMC, VGZ, GURE, ELBM, FMST, FSI, CGA, and ZKIN"
CHD,"CHD vs. CCEP, IFF, BF.B, CLX, HRL, MKC, TSN, CTVA, LW, and CAG"
CHGG,"CHGG vs. ARCE, UDMY, ETWO, PDFS, HLIT, TASK, TUYA, AVID, GENI, and PAR"
CHH,"CHH vs. H, BYD, RRR, WH, PENN, MLCO, TNL, ATAT, WYNN, and CZR"
CHMI,"CHMI vs. MITT, LFT, EARN, MDV, CMCT, AJX, CLPR, AAIC, AHT, and BHR"
CHN,"CHN vs. AWP, THQ, ACP, THW, AVK, AFB, AFT, AIF, ARDC, and BGH"
company,date,close_price
A,"Dec 22, 2023",139.57
A,"Dec 21, 2023",138.94
A,"Dec 20, 2023",138.18
A,"Dec 19, 2023",139.79
A,"Dec 18, 2023",137.53
A,"Dec 15, 2023",136.78
A,"Dec 14, 2023",137.96
A,"Dec 13, 2023",133.74
A,"Dec 12, 2023",128.79
A,"Dec 11, 2023",128.97
A,"Dec 08, 2023",127.20
A,"Dec 07, 2023",128.68
A,"Dec 06, 2023",128.91
A,"Dec 05, 2023",127.88
A,"Dec 04, 2023",128.88
A,"Dec 01, 2023",128.79
A,"Nov 30, 2023",127.80
A,"Nov 29, 2023",127.59
A,"Nov 28, 2023",124.71
A,"Nov 27, 2023",125.01
A,"Nov 24, 2023",126.62
A,"Nov 22, 2023",123.99
A,"Nov 21, 2023",123.92
A,"Nov 20, 2023",113.98
A,"Nov 17, 2023",113.15
A,"Nov 16, 2023",114.19
A,"Nov 15, 2023",113.60
A,"Nov 14, 2023",111.61
A,"Nov 13, 2023",107.46
A,"Nov 10, 2023",108.47
A,"Nov 09, 2023",107.74
A,"Nov 08, 2023",109.39
A,"Nov 07, 2023",110.54
A,"Nov 06, 2023",107.53
A,"Nov 03, 2023",109.02
A,"Nov 02, 2023",104.47
A,"Nov 01, 2023",102.86
A,"Oct 31, 2023",103.37
A,"Oct 30, 2023",101.17
A,"Oct 27, 2023",102.77
A,"Oct 26, 2023",104.31
A,"Oct 25, 2023",103.40
A,"Oct 24, 2023",105.64
A,"Oct 23, 2023",109.34
A,"Oct 20, 2023",109.23
A,"Oct 19, 2023",109.51
A,"Oct 18, 2023",108.61
A,"Oct 17, 2023",112.40
A,"Oct 16, 2023",111.50
A,"Oct 13, 2023",110.51
A,"Oct 12, 2023",108.94
A,"Oct 11, 2023",113.38
A,"Oct 10, 2023",113.29
A,"Oct 09, 2023",111.28
A,"Oct 06, 2023",110.64
A,"Oct 05, 2023",110.35
A,"Oct 04, 2023",111.67
A,"Oct 03, 2023",110.26
A,"Oct 02, 2023",110.90
A,"Sep 29, 2023",111.60
A,"Sep 28, 2023",111.77
A,"Sep 27, 2023",110.28
A,"Sep 26, 2023",110.51
A,"Sep 25, 2023",111.71
A,"Sep 22, 2023",111.19
A,"Sep 21, 2023",109.51
A,"Sep 20, 2023",112.24
A,"Sep 19, 2023",112.08
A,"Sep 18, 2023",112.46
A,"Sep 15, 2023",115.68
A,"Sep 14, 2023",114.65
A,"Sep 13, 2023",113.20
A,"Sep 12, 2023",112.55
A,"Sep 11, 2023",112.87
A,"Sep 08, 2023",113.76
A,"Sep 07, 2023",116.03
A,"Sep 06, 2023",117.70
A,"Sep 05, 2023",118.49
A,"Sep 01, 2023",121.66
A,"Aug 31, 2023",120.83
A,"Aug 30, 2023",122.43
A,"Aug 29, 2023",121.77
A,"Aug 28, 2023",119.68
A,"Aug 25, 2023",119.44
A,"Aug 24, 2023",119.25
A,"Aug 23, 2023",118.89
A,"Aug 22, 2023",117.40
A,"Aug 21, 2023",118.62
A,"Aug 18, 2023",119.01
A,"Aug 17, 2023",120.61
A,"Aug 16, 2023",121.12
A,"Aug 15, 2023",125.40
A,"Aug 14, 2023",126.40
A,"Aug 11, 2023",126.60
A,"Aug 10, 2023",127.39
A,"Aug 09, 2023",127.37
A,"Aug 08, 2023",128.09
A,"Aug 07, 2023",126.26
A,"Aug 04, 2023",126.05
AAIN,"Dec 22, 2023",23.63
AAIN,"Dec 21, 2023",23.65
AAIN,"Dec 20, 2023",23.65
AAIN,"Dec 19, 2023",23.24
AAIN,"Dec 18, 2023",23.21
AAIN,"Dec 15, 2023",23.38
AAIN,"Dec 14, 2023",23.45
AAIN,"Dec 13, 2023",23.70
AAIN,"Dec 12, 2023",23.75
AAIN,"Dec 11, 2023",23.80
AAIN,"Dec 08, 2023",23.88
AAIN,"Dec 07, 2023",23.65
AAIN,"Dec 06, 2023",23.42
AAIN,"Dec 05, 2023",23.50
AAIN,"Dec 04, 2023",23.49
AAIN,"Dec 01, 2023",23.68
AAIN,"Nov 30, 2023",23.58
AAIN,"Nov 29, 2023",23.45
AAIN,"Nov 28, 2023",23.50
AAIN,"Nov 27, 2023",23.49
AAIN,"Nov 24, 2023",23.47
AAIN,"Nov 22, 2023",23.47
AAIN,"Nov 21, 2023",23.50
AAIN,"Nov 20, 2023",23.34
AAIN,"Nov 17, 2023",23.56
AAIN,"Nov 16, 2023",23.57
AAIN,"Nov 15, 2023",23.50
AAIN,"Nov 14, 2023",23.50
AAIN,"Nov 13, 2023",23.45
AAIN,"Nov 10, 2023",23.45
AAIN,"Nov 09, 2023",23.45
AAIN,"Nov 08, 2023",23.49
AAIN,"Nov 07, 2023",23.49
AAIN,"Nov 06, 2023",23.40
AAIN,"Nov 03, 2023",23.40
AAIN,"Nov 02, 2023",23.06
AAIN,"Nov 01, 2023",23.20
AAIN,"Oct 31, 2023",23.20
AAIN,"Oct 30, 2023",23.10
AAIN,"Oct 27, 2023",23.01
AAIN,"Oct 26, 2023",23.00
AAIN,"Oct 25, 2023",23.25
AAIN,"Oct 24, 2023",23.32
AAIN,"Oct 23, 2023",23.32
AAIN,"Oct 20, 2023",23.32
AAIN,"Oct 19, 2023",23.25
AAIN,"Oct 18, 2023",23.38
AAIN,"Oct 17, 2023",23.48
AAIN,"Oct 16, 2023",23.14
AAIN,"Oct 13, 2023",23.13
AAIN,"Oct 12, 2023",23.13
AAIN,"Oct 11, 2023",23.13
AAIN,"Oct 10, 2023",23.11
AAIN,"Oct 09, 2023",23.13
AAIN,"Oct 06, 2023",23.12
AAIN,"Oct 05, 2023",23.13
AAIN,"Oct 04, 2023",22.97
AAIN,"Oct 03, 2023",23.07
AAIN,"Oct 02, 2023",22.85
AAIN,"Sep 29, 2023",23.06
AAIN,"Sep 28, 2023",23.12
AAIN,"Sep 27, 2023",23.12
AAIN,"Sep 26, 2023",23.17
AAIN,"Sep 25, 2023",23.11
AAIN,"Sep 22, 2023",23.17
AAIN,"Sep 21, 2023",23.11
AAIN,"Sep 20, 2023",23.17
AAIN,"Sep 19, 2023",23.13
AAIN,"Sep 18, 2023",23.12
AAIN,"Sep 15, 2023",23.13
AAIN,"Sep 14, 2023",23.13
AAIN,"Sep 13, 2023",23.12
AAIN,"Sep 12, 2023",22.97
AAIN,"Sep 11, 2023",23.08
AAIN,"Sep 08, 2023",23.13
AAIN,"Sep 07, 2023",23.21
AAIN,"Sep 06, 2023",23.27
AAIN,"Sep 05, 2023",23.30
AAIN,"Sep 01, 2023",23.27
AAIN,"Aug 31, 2023",23.27
AAIN,"Aug 30, 2023",23.17
AAIN,"Aug 29, 2023",23.17
AAIN,"Aug 28, 2023",23.27
AAIN,"Aug 25, 2023",23.17
AAIN,"Aug 24, 2023",23.17
AAIN,"Aug 23, 2023",23.31
AAIN,"Aug 22, 2023",23.33
AAIN,"Aug 21, 2023",23.33
AAIN,"Aug 18, 2023",23.33
AAIN,"Aug 17, 2023",23.33
AAIN,"Aug 16, 2023",23.14
AAIN,"Aug 15, 2023",23.14
AAIN,"Aug 14, 2023",23.14
AAIN,"Aug 11, 2023",23.33
AAIN,"Aug 10, 2023",23.33
AAIN,"Aug 09, 2023",23.33
AAIN,"Aug 08, 2023",23.33
AAIN,"Aug 07, 2023",23.23
AAIN,"Aug 04, 2023",23.33
AA,"Dec 22, 2023",33.77
AA,"Dec 21, 2023",32.02
AA,"Dec 20, 2023",30.65
AA,"Dec 19, 2023",32.42
AA,"Dec 18, 2023",30.52
AA,"Dec 15, 2023",31.10
AA,"Dec 14, 2023",29.90
AA,"Dec 13, 2023",25.99
AA,"Dec 12, 2023",24.05
AA,"Dec 11, 2023",24.93
AA,"Dec 08, 2023",25.02
AA,"Dec 07, 2023",24.94
AA,"Dec 06, 2023",25.12
AA,"Dec 05, 2023",25.24
AA,"Dec 04, 2023",26.81
AA,"Dec 01, 2023",27.74
AA,"Nov 30, 2023",26.86
AA,"Nov 29, 2023",26.44
AA,"Nov 28, 2023",26.08
AA,"Nov 27, 2023",26.30
AA,"Nov 24, 2023",26.24
AA,"Nov 22, 2023",26.38
AA,"Nov 21, 2023",26.39
AA,"Nov 20, 2023",26.47
AA,"Nov 17, 2023",26.22
AA,"Nov 16, 2023",26.00
AA,"Nov 15, 2023",26.95
AA,"Nov 14, 2023",26.17
AA,"Nov 13, 2023",24.60
AA,"Nov 10, 2023",24.64
AA,"Nov 09, 2023",24.58
AA,"Nov 08, 2023",25.53
AA,"Nov 07, 2023",25.54
AA,"Nov 06, 2023",25.97
AA,"Nov 03, 2023",26.53
AA,"Nov 02, 2023",26.07
AA,"Nov 01, 2023",25.03
AA,"Oct 31, 2023",25.64
AA,"Oct 30, 2023",25.32
AA,"Oct 27, 2023",23.41
AA,"Oct 26, 2023",23.41
AA,"Oct 25, 2023",23.74
AA,"Oct 24, 2023",23.34
AA,"Oct 23, 2023",23.31
AA,"Oct 20, 2023",23.91
AA,"Oct 19, 2023",24.14
AA,"Oct 18, 2023",26.41
AA,"Oct 17, 2023",27.65
AA,"Oct 16, 2023",26.70
AA,"Oct 13, 2023",26.47
AA,"Oct 12, 2023",26.79
AA,"Oct 11, 2023",27.92
AA,"Oct 10, 2023",28.08
AA,"Oct 09, 2023",27.13
AA,"Oct 06, 2023",27.03
AA,"Oct 05, 2023",26.42
AA,"Oct 04, 2023",27.04
AA,"Oct 03, 2023",27.53
AA,"Oct 02, 2023",28.72
AA,"Sep 29, 2023",28.94
AA,"Sep 28, 2023",28.02
AA,"Sep 27, 2023",26.09
AA,"Sep 26, 2023",25.75
AA,"Sep 25, 2023",26.52
AA,"Sep 22, 2023",28.23
AA,"Sep 21, 2023",27.75
AA,"Sep 20, 2023",29.26
AA,"Sep 19, 2023",28.22
AA,"Sep 18, 2023",28.73
AA,"Sep 15, 2023",28.73
AA,"Sep 14, 2023",30.06
AA,"Sep 13, 2023",28.53
AA,"Sep 12, 2023",28.08
AA,"Sep 11, 2023",28.56
AA,"Sep 08, 2023",27.98
AA,"Sep 07, 2023",28.33
AA,"Sep 06, 2023",30.07
AA,"Sep 05, 2023",30.16
AA,"Sep 01, 2023",30.97
AA,"Aug 31, 2023",29.95
AA,"Aug 30, 2023",29.38
AA,"Aug 29, 2023",29.48
AA,"Aug 28, 2023",28.36
AA,"Aug 25, 2023",28.11
AA,"Aug 24, 2023",28.63
AA,"Aug 23, 2023",28.69
AA,"Aug 22, 2023",28.66
AA,"Aug 21, 2023",28.47
AA,"Aug 18, 2023",28.85
AA,"Aug 17, 2023",28.99
AA,"Aug 16, 2023",29.19
AA,"Aug 15, 2023",30.21
AA,"Aug 14, 2023",31.60
AA,"Aug 11, 2023",31.82
AA,"Aug 10, 2023",32.74
AA,"Aug 09, 2023",33.48
AA,"Aug 08, 2023",33.09
AA,"Aug 07, 2023",33.92
AACIW,"Dec 22, 2023",0.0250
AACI,"Dec 22, 2023",10.72
AACG,"Dec 22, 2023",0.8100
AADI,"Dec 22, 2023",1.9700
AACI,"Dec 21, 2023",10.72
AACI,"Dec 20, 2023",10.74
AACI,"Dec 19, 2023",10.74
AACI,"Dec 18, 2023",10.74
AACI,"Dec 15, 2023",10.74
AACI,"Dec 14, 2023",10.74
AACI,"Dec 13, 2023",10.77
AACI,"Dec 12, 2023",10.79
AACI,"Dec 11, 2023",10.79
AACI,"Dec 08, 2023",10.80
AACI,"Dec 07, 2023",10.80
AACI,"Dec 06, 2023",10.75
AACI,"Dec 05, 2023",10.78
AACI,"Dec 04, 2023",10.78
AACI,"Dec 01, 2023",10.78
AACI,"Nov 30, 2023",10.78
AACI,"Nov 29, 2023",10.72
AACI,"Nov 28, 2023",10.73
AACI,"Nov 27, 2023",10.77
AACI,"Nov 24, 2023",10.77
AACI,"Nov 22, 2023",10.73
AACI,"Nov 21, 2023",10.75
AACI,"Nov 20, 2023",10.77
AACI,"Nov 17, 2023",10.75
AACI,"Nov 16, 2023",10.75
AACI,"Nov 15, 2023",10.73
AACI,"Nov 14, 2023",10.75
AACI,"Nov 13, 2023",10.75
AACI,"Nov 10, 2023",10.75
AACI,"Nov 09, 2023",10.75
AACI,"Nov 08, 2023",10.71
AACI,"Nov 07, 2023",10.65
AACI,"Nov 06, 2023",10.70
AACI,"Nov 03, 2023",10.70
AACI,"Nov 02, 2023",10.70
AACI,"Nov 01, 2023",10.70
AACI,"Oct 31, 2023",10.70
AACI,"Oct 30, 2023",10.68
AACI,"Oct 27, 2023",10.65
AACI,"Oct 26, 2023",10.68
AACI,"Oct 25, 2023",10.69
AACI,"Oct 24, 2023",10.69
AACI,"Oct 23, 2023",10.69
AACI,"Oct 20, 2023",10.69
AACI,"Oct 19, 2023",10.69
AACI,"Oct 18, 2023",10.69
AACI,"Oct 17, 2023",10.69
AACI,"Oct 16, 2023",10.72
AACI,"Oct 13, 2023",10.69
AACI,"Oct 12, 2023",10.63
AACI,"Oct 11, 2023",10.67
AACI,"Oct 10, 2023",10.70
AACI,"Oct 09, 2023",10.70
AACI,"Oct 06, 2023",10.76
AACI,"Oct 05, 2023",10.76
AACI,"Oct 04, 2023",10.70
AACI,"Oct 03, 2023",10.70
AACI,"Oct 02, 2023",10.70
AACI,"Sep 29, 2023",10.70
AACI,"Sep 28, 2023",10.70
AACI,"Sep 27, 2023",10.70
AACI,"Sep 26, 2023",10.70
AACI,"Sep 25, 2023",10.70
AACI,"Sep 22, 2023",10.70
AACI,"Sep 21, 2023",10.70
AACI,"Sep 20, 2023",10.70
AACI,"Sep 19, 2023",10.70
AACI,"Sep 18, 2023",10.70
AACI,"Sep 15, 2023",10.75
AACI,"Sep 14, 2023",10.75
AACI,"Sep 13, 2023",10.75
AACI,"Sep 12, 2023",10.75
AACI,"Sep 11, 2023",10.75
AACI,"Sep 08, 2023",10.74
AACI,"Sep 07, 2023",10.74
AACI,"Sep 06, 2023",10.74
AACI,"Sep 05, 2023",10.74
AACI,"Sep 01, 2023",10.54
AACI,"Aug 31, 2023",10.53
AACI,"Aug 30, 2023",10.53
AACI,"Aug 29, 2023",10.61
AACI,"Aug 28, 2023",10.61
AACI,"Aug 25, 2023",10.61
AACI,"Aug 24, 2023",10.59
AACI,"Aug 23, 2023",10.59
AACI,"Aug 22, 2023",10.59
AACI,"Aug 21, 2023",10.79
AACI,"Aug 18, 2023",10.79
AACI,"Aug 17, 2023",10.79
AACI,"Aug 16, 2023",10.79
AACI,"Aug 15, 2023",10.65
AACI,"Aug 14, 2023",10.53
AACI,"Aug 11, 2023",10.53
AACI,"Aug 10, 2023",10.58
AACI,"Aug 09, 2023",10.50
AACI,"Aug 08, 2023",10.50
AACI,"Aug 07, 2023",10.50
AACI,"Aug 04, 2023",10.50
AACI,"Aug 03, 2023",10.57
AACG,"Dec 21, 2023",0.8100
AACG,"Dec 20, 2023",0.8300
AACG,"Dec 19, 2023",0.8500
AACG,"Dec 18, 2023",0.8300
AACG,"Dec 15, 2023",0.8500
AACG,"Dec 14, 2023",0.8500
AACG,"Dec 13, 2023",0.8900
AACG,"Dec 12, 2023",0.8900
AACG,"Dec 11, 2023",0.9000
AACG,"Dec 08, 2023",0.8100
AACG,"Dec 07, 2023",0.8900
AACG,"Dec 06, 2023",0.9500
AACG,"Dec 05, 2023",0.8500
AACG,"Dec 04, 2023",0.8900
AACG,"Dec 01, 2023",0.8600
AACG,"Nov 30, 2023",0.8800
AACG,"Nov 29, 2023",0.8800
AACG,"Nov 28, 2023",0.9500
AACG,"Nov 27, 2023",0.8500
AACG,"Nov 24, 2023",0.9200
AACG,"Nov 22, 2023",0.9300
AACG,"Nov 21, 2023",0.9100
AACG,"Nov 20, 2023",0.9100
AACG,"Nov 17, 2023",0.9300
AACG,"Nov 16, 2023",0.8600
AACG,"Nov 15, 2023",0.8600
AACG,"Nov 14, 2023",0.8900
AACG,"Nov 13, 2023",0.8700
AACG,"Nov 10, 2023",0.8500
AACG,"Nov 09, 2023",0.8500
AACG,"Nov 08, 2023",0.8500
AACG,"Nov 07, 2023",0.9600
AACG,"Nov 06, 2023",0.9100
AACG,"Nov 03, 2023",0.9900
AACG,"Nov 02, 2023",0.9500
AACG,"Nov 01, 2023",0.9600
AACG,"Oct 31, 2023",0.9700
AACG,"Oct 30, 2023",1.0500
AACG,"Oct 27, 2023",0.9600
AACG,"Oct 26, 2023",1.0800
AACG,"Oct 25, 2023",1.0200
AACG,"Oct 24, 2023",1.0300
AACG,"Oct 23, 2023",1.0600
AACG,"Oct 20, 2023",1.0500
AACG,"Oct 19, 2023",1.0300
AACG,"Oct 18, 2023",1.0400
AACG,"Oct 17, 2023",1.0800
AACG,"Oct 16, 2023",1.1000
AACG,"Oct 13, 2023",1.1000
AACG,"Oct 12, 2023",1.1000
AACG,"Oct 11, 2023",1.1000
AACG,"Oct 10, 2023",1.1000
AACG,"Oct 09, 2023",1.1000
AACG,"Oct 06, 2023",1.1000
AACG,"Oct 05, 2023",1.1000
AACG,"Oct 04, 2023",1.1000
AACG,"Oct 03, 2023",1.1300
AACG,"Oct 02, 2023",1.1200
AACG,"Sep 29, 2023",1.1200
AACG,"Sep 28, 2023",1.1500
AACG,"Sep 27, 2023",1.1300
AACG,"Sep 26, 2023",1.1300
AACG,"Sep 25, 2023",1.1500
AACG,"Sep 22, 2023",1.1400
AACG,"Sep 21, 2023",1.1400
AACG,"Sep 20, 2023",1.1600
AACG,"Sep 19, 2023",1.1300
AACG,"Sep 18, 2023",1.1300
AACG,"Sep 15, 2023",1.1300
AACG,"Sep 14, 2023",1.1400
AACG,"Sep 13, 2023",1.1600
AACG,"Sep 12, 2023",1.1600
AACG,"Sep 11, 2023",1.1200
AACG,"Sep 08, 2023",1.1800
AACG,"Sep 07, 2023",1.1900
AACG,"Sep 06, 2023",1.2100
AACG,"Sep 05, 2023",1.2300
AACG,"Sep 01, 2023",1.2600
AACG,"Aug 31, 2023",1.2400
AACG,"Aug 30, 2023",1.2600
AACG,"Aug 29, 2023",1.2400
AACG,"Aug 28, 2023",1.2100
AACG,"Aug 25, 2023",1.2300
AACG,"Aug 24, 2023",1.2100
AACG,"Aug 23, 2023",1.2100
AACG,"Aug 22, 2023",1.2300
AACG,"Aug 21, 2023",1.2100
AACG,"Aug 18, 2023",1.2500
AACG,"Aug 17, 2023",1.2700
AACG,"Aug 16, 2023",1.2100
AACG,"Aug 15, 2023",1.1800
AACG,"Aug 14, 2023",1.2900
AACG,"Aug 11, 2023",1.2900
AACG,"Aug 10, 2023",1.2500
AACG,"Aug 09, 2023",1.2500
AACG,"Aug 08, 2023",1.2200
AACG,"Aug 07, 2023",1.2900
AACG,"Aug 04, 2023",1.3200
AACG,"Aug 03, 2023",1.3200
AADI,"Dec 21, 2023",1.9900
AADI,"Dec 20, 2023",2.0600
AADI,"Dec 19, 2023",2.2100
AADI,"Dec 18, 2023",2.2400
AADI,"Dec 15, 2023",2.3400
AADI,"Dec 14, 2023",5.3700
AADI,"Dec 13, 2023",5.3600
AADI,"Dec 12, 2023",5.0200
AADI,"Dec 11, 2023",4.9200
AADI,"Dec 08, 2023",4.9600
AADI,"Dec 07, 2023",4.7800
AADI,"Dec 06, 2023",4.7100
AADI,"Dec 05, 2023",4.9100
AADI,"Dec 04, 2023",5.1300
AADI,"Dec 01, 2023",4.9900
AADI,"Nov 30, 2023",5.2600
AADI,"Nov 29, 2023",5.3500
AADI,"Nov 28, 2023",5.4100
AADI,"Nov 27, 2023",4.7500
AADI,"Nov 24, 2023",4.7200
AADI,"Nov 22, 2023",4.7500
AADI,"Nov 21, 2023",4.6800
AADI,"Nov 20, 2023",4.7500
AADI,"Nov 17, 2023",4.7100
AADI,"Nov 16, 2023",4.5300
AADI,"Nov 15, 2023",4.7100
AADI,"Nov 14, 2023",4.7700
AADI,"Nov 13, 2023",4.5600
AADI,"Nov 10, 2023",4.5900
AADI,"Nov 09, 2023",4.5000
AADI,"Nov 08, 2023",4.6500
AADI,"Nov 07, 2023",4.8200
AADI,"Nov 06, 2023",4.8500
AADI,"Nov 03, 2023",4.8600
AADI,"Nov 02, 2023",4.6000
AADI,"Nov 01, 2023",4.3200
AADI,"Oct 31, 2023",4.3800
AADI,"Oct 30, 2023",4.1700
AADI,"Oct 27, 2023",4.2500
AADI,"Oct 26, 2023",4.2800
AADI,"Oct 25, 2023",4.2200
AADI,"Oct 24, 2023",4.2900
AADI,"Oct 23, 2023",3.9400
AADI,"Oct 20, 2023",4.0900
AADI,"Oct 19, 2023",3.9600
AADI,"Oct 18, 2023",3.9900
AADI,"Oct 17, 2023",4.1800
AADI,"Oct 16, 2023",4.2200
AADI,"Oct 13, 2023",4.2300
AADI,"Oct 12, 2023",4.2000
AADI,"Oct 11, 2023",4.3800
AADI,"Oct 10, 2023",4.6000
AADI,"Oct 09, 2023",4.2500
AADI,"Oct 06, 2023",4.4800
AADI,"Oct 05, 2023",4.3700
AADI,"Oct 04, 2023",4.2000
AADI,"Oct 03, 2023",4.0200
